Time,Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Lanes_or_Medians,Light_conditions,Weather_conditions,Type_of_collision,Cause_of_accident,Location,Accident_severity
04:00:00,Saturday,18-30,Male,Junior high school,Owner,Below 1yr,other,Darkness - lights lit,Other,Vehicle with vehicle collision,No distancing,"Rajiv Gandhi Salai, Chennai",Slight Injury
11:28:00,Tuesday,18-30,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Kamarajar Salai, Chennai",Slight Injury
09:21:00,Tuesday,Over 51,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Collision with roadside objects,Driving carelessly,"Thirumangalam, Chennai",Slight Injury
09:21:00,Tuesday,18-30,Male,High school,Owner,5-10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"GST Road, Chennai",Slight Injury
06:45:00,Monday,18-30,Male,Junior high school,Owner,,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,No distancing,"Poonamallee High Road, Chennai",Serious Injury
06:45:00,Monday,18-30,Male,,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,Changing lane to the right,"Porur, Chennai",Serious Injury
18:00:00,Monday,Unknown,Male,Elementary school,Owner,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving carelessly,"Velachery Main Road, Chennai",Slight Injury
18:00:00,Monday,18-30,Male,Elementary school,Owner,Below 1yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving to the left,"OMR, Chennai",Slight Injury
08:15:00,Friday,Unknown,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Chromepet, Chennai",Slight Injury
08:15:00,Friday,Under 18,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Driving carelessly,"Outer Ring Road, Chennai",Slight Injury
08:15:00,Friday,Under 18,Male,,Owner,,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Old Mahabalipuram Road, Chennai",Slight Injury
10:00:00,Monday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,No priority to vehicle,"Tambaram, Chennai",Slight Injury
16:45:00,Saturday,Over 51,Male,High school,Owner,5-10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"ECR, Chennai",Slight Injury
16:45:00,Saturday,18-30,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Darkness - lights lit,Normal,Vehicle with vehicle collision,Turnover,"GST Road, Chennai",Slight Injury
06:25:00,Sunday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining and Windy,Vehicle with vehicle collision,No priority to vehicle,"Alandur, Chennai",Slight Injury
06:25:00,Sunday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining and Windy,Vehicle with vehicle collision,Driving at high speed,"Rajiv Gandhi Salai, Chennai",Slight Injury
07:26:00,Monday,31-50,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Mount Road, Chennai",Slight Injury
12:30:00,Wednesday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Unknown,Vehicle with vehicle collision,No distancing,"Vadapalani, Chennai",Slight Injury
14:30:00,Wednesday,31-50,Male,Junior high school,Employee,No Licence,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Thirumangalam High Road, Chennai",Slight Injury
14:30:00,Wednesday,Over 51,Male,Above high school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Perambur, Chennai",Slight Injury
16:15:00,Tuesday,Unknown,Male,Elementary school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Other,Vehicle with vehicle collision,Moving Backward,"GST Road, Chennai",Slight Injury
12:25:00,Sunday,31-50,Male,Elementary school,Employee,5-10yr,Unknown,Daylight,Other,Collision with roadside objects,No distancing,"Old Mahabalipuram Road, Chennai",Slight Injury
12:25:00,Sunday,Unknown,Female,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Other,Vehicle with vehicle collision,Changing lane to the right,"Tambaram, Chennai",Slight Injury
10:30:00,Tuesday,Unknown,Male,High school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with roadside objects,Overtaking,"ECR, Chennai",Slight Injury
20:35:00,Friday,Unknown,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",Slight Injury
20:35:00,Friday,31-50,Male,Junior high school,Employee,2-5yr,One way,Darkness - lights lit,Normal,Vehicle with vehicle collision,Overtaking,"Alandur, Chennai",Slight Injury
20:35:00,Friday,31-50,Male,Writing & reading,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,,Moving Backward,"Vadapalani, Chennai",Slight Injury
14:25:00,Friday,Unknown,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Raining,Collision with pedestrians,No distancing,"Thirumangalam High Road, Chennai",Slight Injury
11:05:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,other,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Perambur, Chennai",Slight Injury
11:05:00,Wednesday,31-50,Male,Writing & reading,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"GST Road, Chennai",Slight Injury
15:20:00,Saturday,Unknown,Female,Elementary school,Employee,1-2yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Old Mahabalipuram Road, Chennai",Slight Injury
19:00:00,Friday,18-30,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Tambaram, Chennai",Serious Injury
08:52:00,Friday,18-30,Male,Junior high school,Employee,1-2yr,Double carriageway (median),Daylight,Normal,Collision with roadside objects,No distancing,"ECR, Chennai",Slight Injury
08:52:00,Friday,31-50,Male,Elementary school,Owner,5-10yr,Undivided Two way,Daylight,Normal,,Driving under the influence of drugs,"GST Road, Chennai",Slight Injury
12:00:00,Wednesday,Unknown,Female,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Alandur, Chennai",Slight Injury
08:31:00,Monday,31-50,Male,Junior high school,Owner,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",Slight Injury
08:31:00,Monday,Under 18,Male,Writing & reading,Employee,5-10yr,Double carriageway (median),Daylight,Normal,,Driving to the left,"Poonamallee High Road, Chennai",Slight Injury
22:31:00,Tuesday,Under 18,Male,Writing & reading,Employee,5-10yr,Undivided Two way,Darkness - lights lit,Normal,,Driving at high speed,"Porur, Chennai",Serious Injury
22:31:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,other,Darkness - lights lit,Normal,Vehicle with vehicle collision,Overtaking,"Velachery Main Road, Chennai",Serious Injury
18:20:00,Saturday,18-30,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"OMR, Chennai",Serious Injury
10:19:00,Tuesday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Changing lane to the right,"Chromepet, Chennai",Slight Injury
10:19:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,Undivided Two way,Daylight,Normal,Collision with roadside objects,Moving Backward,"Outer Ring Road, Chennai",Slight Injury
18:25:00,Wednesday,18-30,Male,Junior high school,Employee,Above 10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",Serious Injury
12:30:00,Friday,Unknown,Male,Junior high school,Employee,2-5yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Changing lane to the left,"Tambaram, Chennai",Slight Injury
12:30:00,Friday,Over 51,Male,Junior high school,Employee,Below 1yr,Undivided Two way,Daylight,Raining,Vehicle with vehicle collision,Moving Backward,"ECR, Chennai",Slight Injury
15:15:00,Monday,31-50,Male,Junior high school,Employee,Below 1yr,other,Daylight,Unknown,Vehicle with vehicle collision,No distancing,"GST Road, Chennai",Slight Injury
16:19:00,Monday,31-50,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",Slight Injury
16:19:00,Monday,31-50,Male,Junior high school,Employee,2-5yr,Two-way (divided with broken lines road marking),Daylight,Normal,Rollover,Changing lane to the right,"Rajiv Gandhi Salai, Chennai",Slight Injury
16:19:00,Monday,31-50,Male,Elementary school,Employee,Below 1yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Poonamallee High Road, Chennai",Slight Injury
17:15:00,Tuesday,Over 51,Male,Junior high school,Employee,2-5yr,Double carriageway (median),Daylight,Normal,Collision with roadside objects,No priority to vehicle,"Porur, Chennai",Slight Injury
17:15:00,Tuesday,18-30,Male,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Collision with pedestrians,No distancing,"Velachery Main Road, Chennai",Slight Injury
18:30:00,Wednesday,31-50,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No priority to vehicle,"OMR, Chennai",Slight Injury
18:00:00,Tuesday,Unknown,Male,High school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Driving under the influence of drugs,"Chromepet, Chennai",Serious Injury
18:00:00,Tuesday,31-50,Male,Junior high school,Employee,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,Changing lane to the right,"Outer Ring Road, Chennai",Serious Injury
18:00:00,Tuesday,Unknown,Male,Elementary school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Normal,Vehicle with vehicle collision,No distancing,"Old Mahabalipuram Road, Chennai",Serious Injury
08:40:00,Monday,Unknown,Male,Elementary school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,No distancing,"Tambaram, Chennai",Slight Injury
08:40:00,Monday,Unknown,Female,Junior high school,Employee,5-10yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"ECR, Chennai",Slight Injury
19:30:00,Monday,Unknown,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Vehicle with vehicle collision,Changing lane to the right,"GST Road, Chennai",Slight Injury
19:30:00,Monday,31-50,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Collision with roadside objects,Changing lane to the right,"Alandur, Chennai",Slight Injury
21:25:00,Monday,Unknown,Female,High school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Darkness - lights lit,Raining,Rollover,Driving under the influence of drugs,"Rajiv Gandhi Salai, Chennai",Slight Injury
21:25:00,Monday,Under 18,Male,,Owner,Below 1yr,other,Darkness - lights lit,Raining,Vehicle with vehicle collision,Moving Backward,"Poonamallee High Road, Chennai",Slight Injury
09:20:00,Tuesday,Unknown,Male,Writing & reading,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Porur, Chennai",Slight Injury
09:20:00,Tuesday,18-30,Male,Above high school,Employee,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Velachery Main Road, Chennai",Slight Injury
16:38:00,Wednesday,31-50,Male,High school,Employee,Below 1yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No distancing,"OMR, Chennai",Slight Injury
16:38:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Collision with pedestrians,No distancing,"Chromepet, Chennai",Slight Injury
16:38:00,Wednesday,Unknown,Female,Junior high school,Employee,Above 10yr,,Daylight,Normal,Collision with pedestrians,Changing lane to the left,"Outer Ring Road, Chennai",Slight Injury
10:01:00,Friday,Over 51,Male,Junior high school,Owner,Above 10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Old Mahabalipuram Road, Chennai",Serious Injury
10:01:00,Friday,18-30,Male,Junior high school,Employee,Above 10yr,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"Tambaram, Chennai",Serious Injury
10:01:00,Friday,18-30,Male,Junior high school,Employee,No Licence,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No distancing,"ECR, Chennai",Serious Injury
11:30:00,Wednesday,31-50,Male,Junior high school,Employee,1-2yr,One way,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"GST Road, Chennai",Slight Injury
11:30:00,Wednesday,18-30,Male,Illiterate,Owner,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Alandur, Chennai",Slight Injury
11:30:00,Wednesday,Over 51,Male,Junior high school,Owner,Below 1yr,One way,Daylight,Normal,Collision with roadside objects,No distancing,"Rajiv Gandhi Salai, Chennai",Slight Injury
11:30:00,Wednesday,Unknown,Male,Junior high school,Owner,1-2yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"Poonamallee High Road, Chennai",Slight Injury
15:40:00,Tuesday,Unknown,Male,Junior high school,Owner,2-5yr,Double carriageway (median),Daylight,Normal,Vehicle with vehicle collision,Changing lane to the left,"Porur, Chennai",Slight Injury
15:40:00,Tuesday,18-30,Male,Unknown,Owner,5-10yr,Unknown,Daylight,Normal,Vehicle with vehicle collision,No distancing,"Velachery Main Road, Chennai",Slight Injury
15:40:00,Tuesday,18-30,Male,Unknown,Owner,Above 10yr,,Daylight,Normal,Vehicle with vehicle collision,Driving carelessly,"OMR, Chennai",Slight Injury
12:04:00,Sunday,31-50,Male,Junior high school,Owner,2-5yr,other,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Chromepet, Chennai",Slight Injury
12:04:00,Sunday,31-50,Male,Elementary school,Owner,Above 10yr,,Daylight,Normal,Vehicle with vehicle collision,Changing lane to the right,"Outer Ring Road, Chennai",Slight Injury
10:21:00,Monday,18-30,Male,Writing & reading,Owner,5-10yr,One way,Daylight,Normal,Vehicle with vehicle collision,Moving Backward,"Old Mahabalipuram Road, Chennai",Slight Injury
10:21:00,Monday,31-50,Male,,Owner,,Undivided Two way,Daylight,Normal,Vehicle with vehicle collision,No priority to vehicle,"Tambaram, Chennai",Slight Injury
10:21:00,Monday,31-50,Male,Junior high school,Owner,5-10yr,Two-way (divided with broken lines road marking),Daylight,Normal,Vehicle with vehicle collision,No priority to pedestrian,"131 Feet Road, Anna Nagar",Slight Injury
